word,form1,form2,form3,form4,form5,form6,form7,form8,form9,form10
return,returned,returning,returns,,,,,,,
return,returned,returning,returns,,,,,,,
return,returned,returning,returns,,,,,,,
close,closed,closer,closing,closest,closes,,,,,
close,closed,closer,closing,closest,closes,,,,,
close,closed,closer,closing,closest,closes,,,,,
close,closed,closer,closing,closest,closes,,,,,
close,closed,closer,closing,closest,closes,,,,,
close,closed,closer,closing,closest,closes,,,,,
close,closed,closer,closing,closest,closes,,,,,
close,closed,closer,closing,closest,closes,,,,,
close,closed,closer,closing,closest,closes,,,,,
subject,subjects,subjected,subjecting,,,,,,,
subject,subjects,subjected,subjecting,,,,,,,
subject,subjects,subjected,subjecting,,,,,,,
subject,subjects,subjected,subjecting,,,,,,,
allow,allowed,allowing,allows,,,,,,,
allow,allowed,allowing,allows,,,,,,,
allow,allowed,allowing,allows,,,,,,,
allow,allowed,allowing,allows,,,,,,,
allow,allowed,allowing,allows,,,,,,,
allow,allowed,allowing,allows,,,,,,,
allow,allowed,allowing,allows,,,,,,,
allow,allowed,allowing,allows,,,,,,,
allow,allowed,allowing,allows,,,,,,,
job,jobs,,,,,,,,,
job,jobs,,,,,,,,,
job,jobs,,,,,,,,,
job,jobs,,,,,,,,,
sort,sorts,sorted,sorting,,,,,,,
sort,sorts,sorted,sorting,,,,,,,
body,bodies,,,,,,,,,
rate,rates,rated,rating,,,,,,,
rate,rates,rated,rating,,,,,,,
rate,rates,rated,rating,,,,,,,
fall,fell,falling,fallen,falls,,,,,,
fall,fell,falling,fallen,falls,,,,,,
fall,fell,falling,fallen,falls,,,,,,
fall,fell,falling,fallen,falls,,,,,,
fall,fell,falling,fallen,falls,,,,,,
fall,fell,falling,fallen,falls,,,,,,
fall,fell,falling,fallen,falls,,,,,,
fall,fell,falling,fallen,falls,,,,,,
fall,fell,falling,fallen,falls,,,,,,
happen,happened,happens,happening,,,,,,,
happen,happened,happens,happening,,,,,,,
happen,happened,happens,happening,,,,,,,
happen,happened,happens,happening,,,,,,,
happen,happened,happens,happening,,,,,,,
matter,matters,mattered,mattering,,,,,,,
increase,increased,increases,increasing,,,,,,,
increase,increased,increases,increasing,,,,,,,
minister,ministers,ministering,ministered,,,,,,,
minister,ministers,ministering,ministered,,,,,,,
produce,produced,producing,produces,,,,,,,
produce,produced,producing,produces,,,,,,,
produce,produced,producing,produces,,,,,,,
produce,produced,producing,produces,,,,,,,
produce,produced,producing,produces,,,,,,,
produce,produced,producing,produces,,,,,,,
produce,produced,producing,produces,,,,,,,
carry,carried,carrying,carries,,,,,,,
carry,carried,carrying,carries,,,,,,,
carry,carried,carrying,carries,,,,,,,
carry,carried,carrying,carries,,,,,,,
carry,carried,carrying,carries,,,,,,,
carry,carried,carrying,carries,,,,,,,
carry,carried,carrying,carries,,,,,,,
carry,carried,carrying,carries,,,,,,,
carry,carried,carrying,carries,,,,,,,
mind,minds,minded,minding,,,,,,,
mind,minds,minded,minding,,,,,,,
mind,minds,minded,minding,,,,,,,
mind,minds,minded,minding,,,,,,,
mind,minds,minded,minding,,,,,,,
mind,minds,minded,minding,,,,,,,
claim,claims,claimed,claiming,,,,,,,
claim,claims,claimed,claiming,,,,,,,
claim,claims,claimed,claiming,,,,,,,
claim,claims,claimed,claiming,,,,,,,
claim,claims,claimed,claiming,,,,,,,
light,lights,lit,lighter,lighting,lightest,lighted,,,,
light,lights,lit,lighter,lighting,lightest,lighted,,,,
light,lights,lit,lighter,lighting,lightest,lighted,,,,
light,lights,lit,lighter,lighting,lightest,lighted,,,,
light,lights,lit,lighter,lighting,lightest,lighted,,,,
light,lights,lit,lighter,lighting,lightest,lighted,,,,
appear,appeared,appears,appearing,,,,,,,
appear,appeared,appears,appearing,,,,,,,
appear,appeared,appears,appearing,,,,,,,
appear,appeared,appears,appearing,,,,,,,
appear,appeared,appears,appearing,,,,,,,
appear,appeared,appears,appearing,,,,,,,
appear,appeared,appears,appearing,,,,,,,
cause,caused,causes,causing,,,,,,,
cause,caused,causes,causing,,,,,,,
low,lower,lowest,lows,lowing,lowed,,,,,
price,prices,priced,pricing,,,,,,,
price,prices,priced,pricing,,,,,,,
centre,centres,centred,centring,,,,,,,
centre,centres,centred,centring,,,,,,,
hope,hoped,hopes,hoping,,,,,,,
hope,hoped,hopes,hoping,,,,,,,
hope,hoped,hopes,hoping,,,,,,,
record,records,recorded,recording,,,,,,,
record,records,recorded,recording,,,,,,,
record,records,recorded,recording,,,,,,,
record,records,recorded,recording,,,,,,,
record,records,recorded,recording,,,,,,,
clear,cleared,clearer,clearing,clearest,clears,,,,,
clear,cleared,clearer,clearing,clearest,clears,,,,,
clear,cleared,clearer,clearing,clearest,clears,,,,,
clear,cleared,clearer,clearing,clearest,clears,,,,,
clear,cleared,clearer,clearing,clearest,clears,,,,,
clear,cleared,clearer,clearing,clearest,clears,,,,,
clear,cleared,clearer,clearing,clearest,clears,,,,,
clear,cleared,clearer,clearing,clearest,clears,,,,,
clear,cleared,clearer,clearing,clearest,clears,,,,,
reason,reasons,reasoned,reasoning,,,,,,,
reason,reasons,reasoned,reasoning,,,,,,,
reason,reasons,reasoned,reasoning,,,,,,,
process,processes,processed,processing,,,,,,,
process,processes,processed,processing,,,,,,,
process,processes,processed,processing,,,,,,,
process,processes,processed,processing,,,,,,,
process,processes,processed,processing,,,,,,,
process,processes,processed,processing,,,,,,,
process,processes,processed,processing,,,,,,,
war,wars,warring,warred,,,,,,,
full,fuller,fullest,,,,,,,,
full,fuller,fullest,,,,,,,,
full,fuller,fullest,,,,,,,,
figure,figures,figured,figuring,,,,,,,
figure,figures,figured,figuring,,,,,,,
figure,figures,figured,figuring,,,,,,,
figure,figures,figured,figuring,,,,,,,
figure,figures,figured,figuring,,,,,,,
major,majors,majoring,majored,,,,,,,
experience,experiences,experienced,experiencing,,,,,,,
experience,experiences,experienced,experiencing,,,,,,,
experience,experiences,experienced,experiencing,,,,,,,
experience,experiences,experienced,experiencing,,,,,,,
experience,experiences,experienced,experiencing,,,,,,,
consider,considered,considering,considers,,,,,,,
consider,considered,considering,considers,,,,,,,
consider,considered,considering,considers,,,,,,,
consider,considered,considering,considers,,,,,,,
consider,considered,considering,considers,,,,,,,
consider,considered,considering,considers,,,,,,,
consider,considered,considering,considers,,,,,,,
consider,considered,considering,considers,,,,,,,
consider,considered,considering,considers,,,,,,,
love,loved,loves,loving,,,,,,,
love,loved,loves,loving,,,,,,,
love,loved,loves,loving,,,,,,,
love,loved,loves,loving,,,,,,,
suggest,suggested,suggests,suggesting,,,,,,,
suggest,suggested,suggests,suggesting,,,,,,,
suggest,suggested,suggests,suggesting,,,,,,,
suggest,suggested,suggests,suggesting,,,,,,,
suggest,suggested,suggests,suggesting,,,,,,,
require,required,requires,requiring,,,,,,,
require,required,requires,requiring,,,,,,,
require,required,requires,requiring,,,,,,,
require,required,requires,requiring,,,,,,,
let,letting,lets,,,,,,,,
let,letting,lets,,,,,,,,
let,letting,lets,,,,,,,,
let,letting,lets,,,,,,,,
let,letting,lets,,,,,,,,
let,letting,lets,,,,,,,,
expect,expected,expecting,expects,,,,,,,
expect,expected,expecting,expects,,,,,,,
expect,expected,expecting,expects,,,,,,,
expect,expected,expecting,expects,,,,,,,
expect,expected,expecting,expects,,,,,,,
expect,expected,expecting,expects,,,,,,,
deal,dealing,dealt,deals,,,,,,,
deal,dealing,dealt,deals,,,,,,,
deal,dealing,dealt,deals,,,,,,,
deal,dealing,dealt,deals,,,,,,,
deal,dealing,dealt,deals,,,,,,,
deal,dealing,dealt,deals,,,,,,,
deal,dealing,dealt,deals,,,,,,,
deal,dealing,dealt,deals,,,,,,,
deal,dealing,dealt,deals,,,,,,,
sit,sat,sitting,sits,,,,,,,
sit,sat,sitting,sits,,,,,,,
sit,sat,sitting,sits,,,,,,,
sit,sat,sitting,sits,,,,,,,
sit,sat,sitting,sits,,,,,,,
sit,sat,sitting,sits,,,,,,,
sit,sat,sitting,sits,,,,,,,
sit,sat,sitting,sits,,,,,,,
base,based,basing,bases,baser,basest,,,,,
base,based,basing,bases,baser,basest,,,,,
base,based,basing,bases,baser,basest,,,,,
mother,mothers,mothering,mothered,,,,,,,
mother,mothers,mothering,mothered,,,,,,,
continue,continued,continues,continuing,,,,,,,
continue,continued,continues,continuing,,,,,,,
continue,continued,continues,continuing,,,,,,,
continue,continued,continues,continuing,,,,,,,
continue,continued,continues,continuing,,,,,,,
continue,continued,continues,continuing,,,,,,,
continue,continued,continues,continuing,,,,,,,
continue,continued,continues,continuing,,,,,,,
continue,continued,continues,continuing,,,,,,,
position,positions,positioned,positioning,,,,,,,
position,positions,positioned,positioning,,,,,,,
research,researching,researched,researches,,,,,,,
research,researching,researched,researches,,,,,,,
labour,labours,labouring,laboured,,,,,,,
labour,labours,labouring,laboured,,,,,,,
labour,labours,labouring,laboured,,,,,,,
top,tops,topped,topping,,,,,,,
top,tops,topped,topping,,,,,,,
top,tops,topped,topping,,,,,,,
top,tops,topped,topping,,,,,,,
top,tops,topped,topping,,,,,,,
top,tops,topped,topping,,,,,,,
top,tops,topped,topping,,,,,,,
top,tops,topped,topping,,,,,,,
top,tops,topped,topping,,,,,,,
police,policing,policed,polices,,,,,,,
share,shares,shared,sharing,,,,,,,
share,shares,shared,sharing,,,,,,,
share,shares,shared,sharing,,,,,,,
share,shares,shared,sharing,,,,,,,
share,shares,shared,sharing,,,,,,,
care,cared,caring,cares,,,,,,,
care,cared,caring,cares,,,,,,,
care,cared,caring,cares,,,,,,,
care,cared,caring,cares,,,,,,,
care,cared,caring,cares,,,,,,,
add,added,adding,adds,,,,,,,
add,added,adding,adds,,,,,,,
add,added,adding,adds,,,,,,,
add,added,adding,adds,,,,,,,
add,added,adding,adds,,,,,,,
add,added,adding,adds,,,,,,,
lose,lost,losing,loses,,,,,,,
lose,lost,losing,loses,,,,,,,
lose,lost,losing,loses,,,,,,,
lose,lost,losing,loses,,,,,,,
lose,lost,losing,loses,,,,,,,
lose,lost,losing,loses,,,,,,,
lose,lost,losing,loses,,,,,,,
lose,lost,losing,loses,,,,,,,
lose,lost,losing,loses,,,,,,,
value,values,valued,valuing,,,,,,,
value,values,valued,valuing,,,,,,,
value,values,valued,valuing,,,,,,,
value,values,valued,valuing,,,,,,,
value,values,valued,valuing,,,,,,,
type,types,typed,typing,,,,,,,
type,types,typed,typing,,,,,,,
age,ages,aged,ageing,,,,,,,
age,ages,aged,ageing,,,,,,,
age,ages,aged,ageing,,,,,,,
action,actions,,,,,,,,,
action,actions,,,,,,,,,
win,won,winning,wins,,,,,,,
win,won,winning,wins,,,,,,,
win,won,winning,wins,,,,,,,
win,won,winning,wins,,,,,,,
stop,stopped,stops,stopping,,,,,,,
stop,stopped,stops,stopping,,,,,,,
stop,stopped,stops,stopping,,,,,,,
stop,stopped,stops,stopping,,,,,,,
stop,stopped,stops,stopping,,,,,,,
stop,stopped,stops,stopping,,,,,,,
stop,stopped,stops,stopping,,,,,,,
stop,stopped,stops,stopping,,,,,,,
stop,stopped,stops,stopping,,,,,,,
design,designed,designs,designing,,,,,,,
design,designed,designs,designing,,,,,,,
design,designed,designs,designing,,,,,,,
design,designed,designs,designing,,,,,,,
design,designed,designs,designing,,,,,,,
design,designed,designs,designing,,,,,,,
design,designed,designs,designing,,,,,,,
remain,remained,remains,remaining,,,,,,,
remain,remained,remains,remaining,,,,,,,
remain,remained,remains,remaining,,,,,,,
remain,remained,remains,remaining,,,,,,,
voice,voices,voiced,voicing,,,,,,,
voice,voices,voiced,voicing,,,,,,,
buy,bought,buying,buys,,,,,,,
buy,bought,buying,buys,,,,,,,
buy,bought,buying,buys,,,,,,,
buy,bought,buying,buys,,,,,,,
buy,bought,buying,buys,,,,,,,
account,accounts,accounted,accounting,,,,,,,
account,accounts,accounted,accounting,,,,,,,
account,accounts,accounted,accounting,,,,,,,
account,accounts,accounted,accounting,,,,,,,
remember,remembered,remembering,remembers,,,,,,,
remember,remembered,remembering,remembers,,,,,,,
remember,remembered,remembering,remembers,,,,,,,
remember,remembered,remembering,remembers,,,,,,,
remember,remembered,remembering,remembers,,,,,,,
remember,remembered,remembering,remembers,,,,,,,
remember,remembered,remembering,remembers,,,,,,,
remember,remembered,remembering,remembers,,,,,,,
black,blacks,blacked,blacker,blackest,blacking,,,,,
land,lands,landed,landing,,,,,,,
land,lands,landed,landing,,,,,,,
land,lands,landed,landing,,,,,,,
land,lands,landed,landing,,,,,,,
land,lands,landed,landing,,,,,,,
land,lands,landed,landing,,,,,,,
land,lands,landed,landing,,,,,,,
programme,programmes,programmed,programming,,,,,,,
programme,programmes,programmed,programming,,,,,,,
walk,walked,walking,walks,,,,,,,
walk,walked,walking,walks,,,,,,,
walk,walked,walking,walks,,,,,,,
walk,walked,walking,walks,,,,,,,
walk,walked,walking,walks,,,,,,,
walk,walked,walking,walks,,,,,,,
walk,walked,walking,walks,,,,,,,
walk,walked,walking,walks,,,,,,,
walk,walked,walking,walks,,,,,,,
speak,spoke,speaking,spoken,speaks,spake,,,,,
speak,spoke,speaking,spoken,speaks,spake,,,,,
speak,spoke,speaking,spoken,speaks,spake,,,,,
speak,spoke,speaking,spoken,speaks,spake,,,,,
speak,spoke,speaking,spoken,speaks,spake,,,,,
white,whites,whiter,whitest,,,,,,,
receive,received,receiving,receives,,,,,,,
receive,received,receiving,receives,,,,,,,
receive,received,receiving,receives,,,,,,,
receive,received,receiving,receives,,,,,,,
receive,received,receiving,receives,,,,,,,
receive,received,receiving,receives,,,,,,,
receive,received,receiving,receives,,,,,,,
receive,received,receiving,receives,,,,,,,
receive,received,receiving,receives,,,,,,,
bank,banks,banked,banking,,,,,,,
bank,banks,banked,banking,,,,,,,
bank,banks,banked,banking,,,,,,,
bank,banks,banked,banking,,,,,,,
bank,banks,banked,banking,,,,,,,
bank,banks,banked,banking,,,,,,,
bank,banks,banked,banking,,,,,,,
bank,banks,banked,banking,,,,,,,
class,classes,classed,classing,,,,,,,
cover,covered,covering,covers,,,,,,,
cover,covered,covering,covers,,,,,,,
cover,covered,covering,covers,,,,,,,
cover,covered,covering,covers,,,,,,,
cover,covered,covering,covers,,,,,,,
cover,covered,covering,covers,,,,,,,
cover,covered,covering,covers,,,,,,,
cover,covered,covering,covers,,,,,,,
cover,covered,covering,covers,,,,,,,
send,sent,sending,sends,,,,,,,
send,sent,sending,sends,,,,,,,
send,sent,sending,sends,,,,,,,
send,sent,sending,sends,,,,,,,
send,sent,sending,sends,,,,,,,
send,sent,sending,sends,,,,,,,
send,sent,sending,sends,,,,,,,
send,sent,sending,sends,,,,,,,
sense,senses,sensed,sensing,,,,,,,
sense,senses,sensed,sensing,,,,,,,
sense,senses,sensed,sensing,,,,,,,
sense,senses,sensed,sensing,,,,,,,
father,fathers,fathered,fathering,,,,,,,
reach,reached,reaching,reaches,,,,,,,
reach,reached,reaching,reaches,,,,,,,
reach,reached,reaching,reaches,,,,,,,
reach,reached,reaching,reaches,,,,,,,
reach,reached,reaching,reaches,,,,,,,
reach,reached,reaching,reaches,,,,,,,
reach,reached,reaching,reaches,,,,,,,
reach,reached,reaching,reaches,,,,,,,
reach,reached,reaching,reaches,,,,,,,
condition,conditions,conditioned,conditioning,,,,,,,
condition,conditions,conditioned,conditioning,,,,,,,
condition,conditions,conditioned,conditioning,,,,,,,
condition,conditions,conditioned,conditioning,,,,,,,
condition,conditions,conditioned,conditioning,,,,,,,
decide,decided,deciding,decides,,,,,,,
decide,decided,deciding,decides,,,,,,,
decide,decided,deciding,decides,,,,,,,
decide,decided,deciding,decides,,,,,,,
church,churches,,,,,,,,,
cut,cuts,cutting,,,,,,,,
cut,cuts,cutting,,,,,,,,
cut,cuts,cutting,,,,,,,,
cut,cuts,cutting,,,,,,,,
cut,cuts,cutting,,,,,,,,
cut,cuts,cutting,,,,,,,,
cut,cuts,cutting,,,,,,,,
cut,cuts,cutting,,,,,,,,
cut,cuts,cutting,,,,,,,,
note,notes,noted,noting,,,,,,,
note,notes,noted,noting,,,,,,,
note,notes,noted,noting,,,,,,,
note,notes,noted,noting,,,,,,,
approach,approaches,approached,approaching,,,,,,,
approach,approaches,approached,approaching,,,,,,,
approach,approaches,approached,approaching,,,,,,,
approach,approaches,approached,approaching,,,,,,,
approach,approaches,approached,approaching,,,,,,,
range,ranging,ranges,ranged,,,,,,,
range,ranging,ranges,ranged,,,,,,,
range,ranging,ranges,ranged,,,,,,,
range,ranging,ranges,ranged,,,,,,,
range,ranging,ranges,ranged,,,,,,,
range,ranging,ranges,ranged,,,,,,,
range,ranging,ranges,ranged,,,,,,,
range,ranging,ranges,ranged,,,,,,,
develop,developed,developing,develops,,,,,,,
develop,developed,developing,develops,,,,,,,
develop,developed,developing,develops,,,,,,,
develop,developed,developing,develops,,,,,,,
develop,developed,developing,develops,,,,,,,
develop,developed,developing,develops,,,,,,,
develop,developed,developing,develops,,,,,,,
develop,developed,developing,develops,,,,,,,
develop,developed,developing,develops,,,,,,,
describe,described,describes,describing,,,,,,,
describe,described,describes,describing,,,,,,,
describe,described,describes,describing,,,,,,,
describe,described,describes,describing,,,,,,,
charge,charges,charged,charging,,,,,,,
charge,charges,charged,charging,,,,,,,
charge,charges,charged,charging,,,,,,,
charge,charges,charged,charging,,,,,,,
charge,charges,charged,charging,,,,,,,
charge,charges,charged,charging,,,,,,,
charge,charges,charged,charging,,,,,,,
charge,charges,charged,charging,,,,,,,
charge,charges,charged,charging,,,,,,,
paper,papers,papered,papering,,,,,,,
paper,papers,papered,papering,,,,,,,
draw,drawn,drew,drawing,draws,,,,,,
draw,drawn,drew,drawing,draws,,,,,,
draw,drawn,drew,drawing,draws,,,,,,
draw,drawn,drew,drawing,draws,,,,,,
draw,drawn,drew,drawing,draws,,,,,,
draw,drawn,drew,drawing,draws,,,,,,
draw,drawn,drew,drawing,draws,,,,,,
draw,drawn,drew,drawing,draws,,,,,,
draw,drawn,drew,drawing,draws,,,,,,
agree,agreed,agrees,agreeing,,,,,,,
agree,agreed,agrees,agreeing,,,,,,,
agree,agreed,agrees,agreeing,,,,,,,
agree,agreed,agrees,agreeing,,,,,,,
agree,agreed,agrees,agreeing,,,,,,,
agree,agreed,agrees,agreeing,,,,,,,
agree,agreed,agrees,agreeing,,,,,,,
team,teams,teamed,teaming,,,,,,,
build,built,building,builds,,,,,,,
build,built,building,builds,,,,,,,
build,built,building,builds,,,,,,,
build,built,building,builds,,,,,,,
build,built,building,builds,,,,,,,
build,built,building,builds,,,,,,,
build,built,building,builds,,,,,,,
build,built,building,builds,,,,,,,
build,built,building,builds,,,,,,,
section,sections,sectioned,,,,,,,,
staff,staffed,staffs,staves,staffing,,,,,,
staff,staffed,staffs,staves,staffing,,,,,,
understand,understood,understanding,understands,,,,,,,
understand,understood,understanding,understands,,,,,,,
understand,understood,understanding,understands,,,,,,,
understand,understood,understanding,understands,,,,,,,
understand,understood,understanding,understands,,,,,,,
rise,rose,rising,rises,risen,,,,,,
rise,rose,rising,rises,risen,,,,,,
rise,rose,rising,rises,risen,,,,,,
rise,rose,rising,rises,risen,,,,,,
rise,rose,rising,rises,risen,,,,,,
rise,rose,rising,rises,risen,,,,,,
rise,rose,rising,rises,risen,,,,,,
rise,rose,rising,rises,risen,,,,,,
rise,rose,rising,rises,risen,,,,,,
sound,sounds,sounded,sounding,sounder,soundest,,,,,
sound,sounds,sounded,sounding,sounder,soundest,,,,,
sound,sounds,sounded,sounding,sounder,soundest,,,,,
sound,sounds,sounded,sounding,sounder,soundest,,,,,
sound,sounds,sounded,sounding,sounder,soundest,,,,,
sound,sounds,sounded,sounding,sounder,soundest,,,,,
sound,sounds,sounded,sounding,sounder,soundest,,,,,
trade,trades,trading,traded,,,,,,,
trade,trades,trading,traded,,,,,,,
trade,trades,trading,traded,,,,,,,
trade,trades,trading,traded,,,,,,,
trade,trades,trading,traded,,,,,,,
read,reading,reads,,,,,,,,
read,reading,reads,,,,,,,,
read,reading,reads,,,,,,,,
read,reading,reads,,,,,,,,
read,reading,reads,,,,,,,,
read,reading,reads,,,,,,,,
