sub term,obj term,doc ID
crystal:0:pack,c:1:mdash:0:h,10.1107/S1600536807051495
centrosymmetric:0:dimer,crystal:0:structure,10.1107/S1600536807041530
n:0:bond,inversion:0:center,10.1107/S010876739300354X
n:0:mdash:1:n:0:bond,inversion:0:center,10.1107/S010876739300354X
space:0:group,equivariant:0:type,10.1107/S1600536807052026
space:0:group,equivariant:0:type,10.1107/S1600536807052026
crystallographic:1:space:0:group,exactly:1:equivariant:0:type,10.1107/S1600536807052026
crystallographic:1:space:0:group,exactly:1:equivariant:0:type,10.1107/S1600536807052026
crystallographic:1:space:0:group:2:isomorphism:0:class,exactly:1:equivariant:0:type,10.1107/S1600536807052026
crystallographic:1:space:0:group:2:isomorphism:0:class,exactly:1:equivariant:0:type,10.1107/S1600536807052026
benzene:0:ring,dihedral:0:angle,10.1107/S1600536807049161
co:0:atom,inversion:0:centre,10.1107/S1600536807049161
asymmetric:0:unit,opposite:0:side,10.1107/S1600536807049136
asymmetric:0:unit,minus:0:anion:1:opposite:0:side,10.1107/S1600536807049136
hydrogen:0:bond,anion:0:cation,10.1107/S1600536807049136
anion:0:cation,pi:0:ndash,10.1107/S1600536807049136
-PRON-:1:hydrogen:0:bond,anion:0:cation,10.1107/S1600536807049136
te:0:atom,cl:0:atom,10.1107/S0108270100005515
o:0:atom,equatorial:0:plane,10.1107/S0108270100005515
mirror:0:symmetric:1:array,parallel:0:channel,10.1107/S0108270100005886
inversion:0:centre,n:0:atom,10.1107/S1600536811002017
crystallographic:1:inversion:0:centre,n:0:atom,10.1107/S1600536811002017
crystal:0:pack,c:0:mdash,10.1107/S1600536811002017
complex:1:crystal:0:pack,c:0:mdash:1:h,10.1107/S1600536811002017
stannic:0:chloride,title:0:salt,10.1107/S1600536811001942
title:0:compound,know:0:configuration,10.1107/S0108270100007678
title:0:compound,phosphonoacetate:0:carbonyl,10.1107/S0108270100007915
phosphonoacetate:0:carbonyl,ureido:0:ring,10.1107/S0108270100007915
title:0:compound,phosphonoacetate:0:carbonyl:1:group,10.1107/S0108270100007915
phosphonoacetate:0:carbonyl:1:group,ureido:0:ring:1:plane,10.1107/S0108270100007915
phosphonoacetate:0:carbonyl:1:group,slightly:2:ureido:0:ring:1:plane,10.1107/S0108270100007915
o:0:contact,infinite:0:strand,10.1107/S0108270197012912
o:0:contact,axis:1:infinite:0:strand,10.1107/S0108270197012912
pyrazole:0:ring,benzyl:0:ring,10.1107/S1600536811002467
pyrazole:0:ring,benzyl:0:ring:1:tolyl,10.1107/S1600536811002467
crystal:0:structure,space:0:group,10.1107/S0108270100004571
space:0:group,significant:0:deviation,10.1107/S0108270100004571
space:0:group,deg:1:significant:0:deviation,10.1107/S0108270100004571
hydrogen:0:bond,complex:0:molecule,10.1107/S1600536810054371
complex:0:molecule,ac:0:plane,10.1107/S1600536810054371
br:1:hydrogen:0:bond,complex:0:molecule,10.1107/S1600536810054371
crystal:0:pack,mdash:0:h,10.1107/S1600536810054371
crystal:0:pack,o:1:mdash:0:h,10.1107/S1600536810054371
crystal:0:pack,intermolecular:2:o:1:mdash:0:h,10.1107/S1600536810054371
crystal:0:pack,c:0:mdash,10.1107/S1600536811000134
crystal:0:pack,c:0:mdash:1:h,10.1107/S1600536811000134
crystal:0:pack,intermolecular:2:c:0:mdash:1:h,10.1107/S1600536811000134
scatter:0:exponent,mass:0:polydisperse:0:surface,10.1107/S0021889886090052
scatter:0:exponent,mass:0:polydisperse:0:surface:1:fractal,10.1107/S0021889886090052
mass:0:fractal,mass:0:fractal:1:dimension,10.1107/S0021889886090052
mass:0:fractal,mass:0:fractal:1:dimension,10.1107/S0021889886090052
acid:0:group,s:0:mdash,10.1107/S0108270100005898
carboxylic:1:acid:0:group,s:0:mdash,10.1107/S0108270100005898
h:0:group,infinite:2:s:1:mdash:0:h,10.1107/S0108270100005898
hydrogen:0:bond,b:0:axis,10.1107/S0909049503023537
o:1:hydrogen:0:bond,b:0:axis:1:chain,10.1107/S0909049503023537
molecular:0:bioscience,structure:0:ndash,10.1107/S0909049503023537
molecular:0:bioscience,structure:0:ndash,10.1107/S0909049503023537
structure:0:ndash,major:0:role,10.1107/S0909049503023537
molecular:0:bioscience:1:main:0:interest,structure:0:ndash:1:function,10.1107/S0909049503023537
molecular:0:bioscience:1:main:0:interest,structure:0:ndash:1:function,10.1107/S0909049503023537
structure:0:ndash:1:function,major:0:role,10.1107/S0909049503023537
molecular:0:bioscience:1:main:0:interest,structure:0:ndash:1:function:2:relation,10.1107/S0909049503023537
molecular:0:bioscience:1:main:0:interest,structure:0:ndash:1:function:2:relation,10.1107/S0909049503023537
structure:0:ndash:1:function:2:relation,major:0:role,10.1107/S0909049503023537
initial:0:model,refinement:0:refmac:1:follow:2:warp,10.1107/S0909049503023537
beta:0:sheet,structure:0:solution,10.1107/S0909049503023537
beta:0:sheet,structure:0:solution,10.1107/S0909049503023537
beta:0:sheet:1:alpha:0:helix,acorn:1:structure:0:solution,10.1107/S0909049503023537
beta:0:sheet:1:alpha:0:helix,acorn:1:structure:0:solution,10.1107/S0909049503023537
protein:0:structure:1:occur:2:beta:0:sheet:1:alpha:0:helix,acorn:1:structure:0:solution:2:fragment,10.1107/S0909049503023537
protein:0:structure:1:occur:2:beta:0:sheet:1:alpha:0:helix,acorn:1:structure:0:solution:2:fragment,10.1107/S0909049503023537
structural:0:feature,new:0:approach,10.1107/S0907444903006267
structural:0:feature,new:0:approach,10.1107/S0907444903006267
structural:0:feature,new:0:approach,10.1107/S0907444903006267
secondary:1:structural:0:feature,new:0:approach,10.1107/S0907444903006267
secondary:1:structural:0:feature,new:0:approach,10.1107/S0907444903006267
secondary:1:structural:0:feature,new:0:approach,10.1107/S0907444903006267
pdb:2:secondary:1:structural:0:feature,new:0:approach,10.1107/S0907444903006267
pdb:2:secondary:1:structural:0:feature,new:0:approach,10.1107/S0907444903006267
previous:0:structure,catalytic:0:mechanism,10.1107/S0907444903006267
previous:0:structure,propose:1:catalytic:0:mechanism,10.1107/S0907444903006267
previous:0:structure:1:resolution,short:0:hydrogen:1:bond,10.1107/S0907444903006267
previous:0:structure:1:resolution:2:increase,short:0:hydrogen:1:bond:2:numb,10.1107/S0907444903006267
hydrogen:0:bond,h:0:nmr:1:spectrum,10.1107/S0907444906046488
methanocaldococcus:0:jannaschii,tetartohedrally:0:twin:1:crystal,10.1107/S0907444906046488
methanocaldococcus:0:jannaschii,tetartohedrally:0:twin:1:crystal,10.1107/S0907444906046488
archaeabacterial:0:tim,dimeric:0:tim,10.1107/S0907444906046488
archaeabacterial:0:tim,dimeric:0:tim:1:insertion,10.1107/S0907444906046488
tetramer:0:interface:1:vicinity,dimeric:0:tim:1:tetramerization:2:hindrance,10.1107/S0907444906046488
barrel:0:interaction,thermal:0:stability,10.1107/S0907444906046488
barrel:0:interaction,thermal:0:stability,10.1107/S0907444906046488
tim:1:barrel:0:interaction,archaeal:0:tim:1:thermal:0:stability,10.1107/S0907444906046488
tim:1:barrel:0:interaction,archaeal:0:tim:1:thermal:0:stability,10.1107/S0907444906046488
tim:1:barrel:0:interaction:2:analysis,archaeal:0:tim:1:thermal:0:stability,10.1107/S0907444906046488
tim:1:barrel:0:interaction:2:analysis,archaeal:0:tim:1:thermal:0:stability,10.1107/S0907444906046488
loop:0:disorder,salt:0:bridge,10.1107/S0907444903006826
loop:0:disorder,miss:1:salt:0:bridge,10.1107/S0907444903006826
escherichia:0:coli,new:0:protocol,10.1107/S0907444903006826
escherichia:0:coli,new:0:protocol,10.1107/S0907444903006826
escherichia:0:coli,new:0:protocol,10.1107/S0907444903006826
escherichia:0:coli:1:apha,new:0:protocol,10.1107/S0907444903006826
escherichia:0:coli:1:apha,new:0:protocol,10.1107/S0907444903006826
escherichia:0:coli:1:apha,new:0:protocol,10.1107/S0907444903006826
esi:0:mass,enzyme:0:solution,10.1107/S0907444903006826
enzyme:0:solution,molecular:0:weight,10.1107/S0907444903006826
molecular:0:weight,cleavage:0:site,10.1107/S0907444903006826
esi:0:mass:1:spectroscopy,purify:1:enzyme:0:solution,10.1107/S0907444903006826
purify:1:enzyme:0:solution,da:0:differ:1:molecular:0:weight,10.1107/S0907444903006826
da:0:differ:1:molecular:0:weight,different:1:cleavage:0:site,10.1107/S0907444903006826
purify:1:enzyme:0:solution,da:0:differ:1:molecular:0:weight:2:polypeptide,10.1107/S0907444903006826
da:0:differ:1:molecular:0:weight:2:polypeptide,different:1:cleavage:0:site,10.1107/S0907444903006826
aring:0:resolution,synchrotron:0:radiation,10.1107/S0907444903006978
acetolactate:0:decarboxylase,unique:0:ability,10.1107/S0907444903006978
acetolactate:0:enantiomer,single:0:enantiomer,10.1107/S0907444903006978
acetolactate:0:enantiomer,decarboxylation:0:product:1:single:0:enantiomer,10.1107/S0907444903006978
crystal:0:form,screen:0:condition,10.1107/S0907444903006978
crystal:0:form,screen:0:condition,10.1107/S0907444903006978
crystal:0:form,screen:0:condition:1:numb,10.1107/S0907444903006978
crystal:0:form,screen:0:condition:1:numb,10.1107/S0907444903006978
structural:0:study,mm:0:cadmium,10.1107/S0907444903006978
structural:0:study,mm:0:cadmium:1:chloride,10.1107/S0907444903006978
datum:0:set,native:0:crystal,10.1107/S1600536811000055
native:0:crystal,synchrotron:0:radiation,10.1107/S1600536811000055
complete:1:datum:0:set,single:1:native:0:crystal,10.1107/S1600536811000055
single:1:native:0:crystal,synchrotron:0:radiation,10.1107/S1600536811000055
complete:1:datum:0:set,synchrotron:0:radiation:2:single:1:native:0:crystal,10.1107/S1600536811000055
nonaoxide:0:arsenate,potassium:0:ion,10.1107/S1600536811000055
nonaoxide:0:arsenate,framework:0:delimit:1:tunnel,10.1107/S1600536811000055
asymmetric:0:unit,special:0:position,10.1107/S1600536811000055
small:0:numb,convenient:0:way,10.1107/S0108767300009740
parameter:1:small:0:numb,convenient:0:way,10.1107/S0108767300009740
model:0:parameter,physical:0:mean,10.1107/S2052252514002838
model:0:parameter,clear:1:physical:0:mean,10.1107/S2052252514002838
multipole:0:refinement,atom:0:vibration,10.1107/S2052252514002838
atom:0:vibration,electron:0:density,10.1107/S2052252514002838
atom:0:vibration,electron:0:density,10.1107/S2052252514002838
electron:0:density,atom:0:vicinity,10.1107/S2052252514002838
multipole:0:refinement,harmonic:1:atom:0:vibration,10.1107/S2052252514002838
harmonic:1:atom:0:vibration,electron:0:density:1:model,10.1107/S2052252514002838
harmonic:1:atom:0:vibration,electron:0:density:1:model,10.1107/S2052252514002838
electron:0:density:1:peak,atom:0:vicinity,10.1107/S2052252514002838
harmonic:1:atom:0:vibration:2:multipole:0:refinement,well:2:electron:0:density:1:model,10.1107/S2052252514002838
harmonic:1:atom:0:vibration:2:multipole:0:refinement,well:2:electron:0:density:1:model,10.1107/S2052252514002838
residual:2:electron:0:density:1:peak,atom:0:vicinity,10.1107/S2052252514002838
split:0:atom,anharmonic:1:nuclear:0:motion,10.1107/S2052252514002838
split:0:atom,anharmonic:1:nuclear:0:motion,10.1107/S2052252514002838
powder:0:diffraction,light:0:atom,10.1107/S0907444905034207
powder:0:diffraction,light:0:atom,10.1107/S0907444905034207
observe:0:disorder,phasis:0:domain,10.1107/S0907444905034207
observe:0:disorder,phasis:0:domain:1:coexistence,10.1107/S0907444905034207
observe:0:disorder,large:1:temperature:0:range:2:phasis:0:domain:1:coexistence,10.1107/S0907444905034207
macromolecular:0:crystallography,deleterious:0:effect,10.1107/S0907444905034207
macromolecular:0:crystallography,deleterious:0:effect,10.1107/S0907444905034207
macromolecular:0:crystallography:1:cryocrystallographic:0:technique,deleterious:0:effect,10.1107/S0907444905034207
macromolecular:0:crystallography:1:cryocrystallographic:0:technique,deleterious:0:effect,10.1107/S0907444905034207
macromolecular:0:crystallography:1:cryocrystallographic:0:technique:2:advance,deleterious:0:effect,10.1107/S0907444905034207
macromolecular:0:crystallography:1:cryocrystallographic:0:technique:2:advance,deleterious:0:effect,10.1107/S0907444905034207
simulate:0:anneal,minimization:0:problem,10.1107/S0108767300009119
simulate:0:anneal,minimization:0:problem,10.1107/S0108767300009119
cost:0:function,probability:0:distribution,10.1107/S0108767300009119
cost:0:function,probability:0:distribution,10.1107/S0108767300009119
cost:0:function,calculate:0:measure:1:intensity,10.1107/S0108767300009119
cost:0:function,calculate:0:measure:1:intensity,10.1107/S0108767300009119
cost:0:function,calculate:0:measure:1:intensity:2:discrepancy,10.1107/S0108767300009119
cost:0:function,calculate:0:measure:1:intensity:2:discrepancy,10.1107/S0108767300009119
2:0:step,initial:0:estimate,10.1107/S0907444905039107
2:0:step,initial:0:estimate,10.1107/S0907444905039107
separate:0:step,program:0:reference,10.1107/S0108767300010205
separate:0:step,principally:1:program:0:reference,10.1107/S0108767300010205
separate:0:step:1:algorithm:0:employ:2:basic:0:feature,principally:1:program:0:reference,10.1107/S0108767300010205
paracrystalline:0:material,distortion:0:spiral:0:paracrystal,10.1107/S0108767300010205
paracrystalline:0:material,distortion:0:spiral:0:paracrystal,10.1107/S0108767300010205
paracrystalline:0:material:1:disorder,lattice:0:cell:1:distortion:0:spiral:0:paracrystal,10.1107/S0108767300010205
paracrystalline:0:material:1:disorder,lattice:0:cell:1:distortion:0:spiral:0:paracrystal,10.1107/S0108767300010205
paracrystalline:0:material:1:disorder:2:crystallite:0:size,lattice:0:cell:1:distortion:0:spiral:0:paracrystal,10.1107/S0108767300010205
paracrystalline:0:material:1:disorder:2:crystallite:0:size,lattice:0:cell:1:distortion:0:spiral:0:paracrystal,10.1107/S0108767300010205
average:1:crystallite:0:size,experimental:0:datum:1:agreement,10.1107/S0108767300010205
model:0:predict:2:average:1:crystallite:0:size,experimental:0:datum:1:agreement,10.1107/S0108767300010205
complete:0:satisfactory:1:explanation,current:0:description,10.1107/S090744490502264X
relationship:2:complete:0:satisfactory:1:explanation,current:0:description,10.1107/S090744490502264X
mycoplasma:0:pneumonia,diffraction:0:datum,10.1107/S090744490502264X
mycoplasma:0:pneumonia,diffraction:0:datum,10.1107/S090744490502264X
crystal:0:structure,anomalous:1:diffraction:0:datum,10.1107/S090744490502264X
crystal:0:structure,anomalous:1:diffraction:0:datum,10.1107/S090744490502264X
finger:0:lobe,additional:0:groove,10.1107/S090744490502264X
finger:0:lobe,additional:0:groove:1:central:0:bind:1:groove,10.1107/S090744490502264X
finger:0:lobe,lobe:0:lobe:2:additional:0:groove:1:central:0:bind:1:groove,10.1107/S090744490502264X
bind:0:pocket,affinity:0:tag,10.1107/S090744490502264X
central:1:bind:0:pocket,affinity:0:tag,10.1107/S090744490502264X
homology:0:structural:0:datum,molecular:0:chaperone,10.1107/S0108270111017586
chaperone:0:protein:1:homology:0:structural:0:datum,protein:0:fold:1:involvement,10.1107/S0108270111017586
chaperone:0:protein:1:homology:0:structural:0:datum,molecular:0:chaperone:2:protein:0:fold:1:involvement,10.1107/S0108270111017586
title:0:compound,complex:0:molecule,10.1107/S0108270111017586
title:0:compound,dinuclear:1:complex:0:molecule,10.1107/S0108270111017586
computer:0:program,internal:0:consistency,10.1107/S0021889874008739
computer:0:program,internal:0:consistency,10.1107/S0021889874008739
extensive:1:computer:0:program,internal:0:consistency,10.1107/S0021889874008739
extensive:1:computer:0:program,internal:0:consistency,10.1107/S0021889874008739
connectivity:0:constitution,asymmetric:0:unit,10.1107/S0021889874008739
connectivity:0:constitution,asymmetric:0:unit,10.1107/S0021889874008739
bond:0:length,publish:0:value,10.1107/S0021889874008739
bond:0:length,publish:0:value,10.1107/S0021889874008739
system:0:connectivity,compact:0:notation,10.1107/S0021889874008739
projection:0:plot,line:0:printer,10.1107/S0021889874008739
axial:1:projection:0:plot,line:0:printer,10.1107/S0021889874008739
reversible:0:dehydration,shikimate:0:pathway,10.1107/S0907444902003918
salmonella:0:typhi,native:0:form,10.1107/S0907444902003918
salmonella:0:typhi,native:0:form,10.1107/S0907444902003918
salmonella:0:typhi,native:0:form,10.1107/S0907444902003918
modify:0:enzyme,crystal:0:form,10.1107/S0907444902003918
modify:0:enzyme,crystal:0:form,10.1107/S0907444902003918
modify:0:enzyme,crystal:0:form,10.1107/S0907444902003918
modify:0:enzyme,crystal:0:form,10.1107/S0907444902003918
modify:0:enzyme,different:1:crystal:0:form,10.1107/S0907444902003918
modify:0:enzyme,different:1:crystal:0:form,10.1107/S0907444902003918
modify:0:enzyme,different:1:crystal:0:form,10.1107/S0907444902003918
modify:0:enzyme,different:1:crystal:0:form,10.1107/S0907444902003918
available:1:crystal:0:form,physiological:1:dimer:0:interface,10.1107/S0907444902003918
available:1:crystal:0:form:2:analysis,physiological:1:dimer:0:interface:2:information,10.1107/S0907444902003918
close:0:position,loop:0:arrangement,10.1107/S1600536810030837
close:0:position,loop:0:arrangement,10.1107/S1600536810030837
open:0:position,substrate:0:access,10.1107/S1600536810030837
isopropyl:0:group,anthracene:0:plane,10.1107/S1600536810030837
independent:1:isopropyl:0:group,anthracene:0:plane,10.1107/S1600536810030837
independent:1:isopropyl:0:group:2:methyl:0:group,anthracene:0:plane,10.1107/S1600536810030837
crystal:0:structure,pi:0:ndash,10.1107/S1600536810030631
crystal:0:structure,pi:1:pi:0:ndash,10.1107/S1600536810030631
title:0:compound,internal:0:standard,10.1107/S1600536810034173
si:0:atom,special:0:position,10.1107/S0108270106041783
title:0:compound,cr:0:atom,10.1107/S0108270106041783
inversion:0:center,tetrahydrofuran:0:ligand,10.1107/S0108270106041783
title:0:compound,octahedral:1:cr:0:atom,10.1107/S0108270106041783
title:0:compound,distort:2:octahedral:1:cr:0:atom,10.1107/S0108270106041783
inversion:0:center,bridge:1:chloro:0:ligand:2:tetrahydrofuran:0:ligand,10.1107/S0108270106041783
zinc:0:coordination,tetrahydrofuran:0:methyl,10.1107/S0108270106041783
zinc:0:coordination,ligand:1:tetrahydrofuran:0:methyl,10.1107/S0108270106041783
crystal:0:structure,polymeric:0:chain,10.1107/S1600536812016790
title:0:salt,carboxylic:0:acid,10.1107/S1600536810033921
main:0:difference,h:0:atom,10.1107/S1600536810033921
h:0:bond,benzyl:0:ring,10.1107/S1600536810033921
o:0:mdash:1:h:0:bond,benzyl:0:ring,10.1107/S1600536810033921
ion:0:pair,o:1:mdash:0:h,10.1107/S1600536810030916
fumarate:0:dianion,inversion:0:symmetry,10.1107/S1600536810030989
complete:1:fumarate:0:dianion,crystallographic:1:inversion:0:symmetry,10.1107/S1600536810030989
o:0:atom,n:0:mdash,10.1107/S1600536810030989
carboxylate:1:o:0:atom,n:0:mdash:1:h,10.1107/S1600536810030989
carboxylate:1:o:0:atom:2:form,n:0:mdash:1:h,10.1107/S1600536810030989
crystal:0:pack,n:1:mdash:0:h:2:pair,10.1107/S1600536810030989
crystal:0:structure,water:0:molecule,10.1107/S1600536810030989
