word,sense_number,synset_id,,tag_count,w_num
attire,1,200042675,,0,11
attitudinise,1,202444518,,0,2
attitudinize,1,202444518,,0,1
attorn,1,200574271,,0,1
attract,2,201310178,,7,1
attract,1,201463020,,23,1
attract,3,201755473,,4,1
attribute,1,200702302,,16,4
attribute,2,200715822,,0,2
attune,1,200288633,,1,1
auction,1,202179883,,0,1
auctioneer,1,202179883,,0,3
audit,2,200580606,,0,1
audit,1,200673932,,1,1
audition,1,201669532,,2,1
augment,1,200148603,,8,1
augment,2,200152104,,1,1
augur,1,200842964,,1,9
augur,2,200888351,,0,1
aurify,2,200276315,,0,1
aurify,1,200370842,,0,1
auscultate,1,202088271,,0,1
auspicate,2,200336266,,0,1
auspicate,1,200842964,,0,3
authenticate,1,200642276,,1,1
author,1,201655652,,0,1
authorise,2,200777368,,0,2
authorise,1,202399871,,0,2
authorize,1,200777368,,32,1
authorize,2,202399871,,0,3
autoclave,1,200060946,,0,1
autograph,1,200964740,,0,1
automate,1,200466607,,1,3
automatise,2,200466607,,0,2
automatise,1,200466878,,0,2
automatize,2,200466607,,0,1
automatize,1,200466878,,0,1
automobile,1,201874890,,0,1
autopsy,1,202088118,,0,1
autotomise,1,201471649,,0,2
autotomize,1,201471649,,0,1
avail,1,201125631,,3,1
avail,3,201157222,,0,1
avail,2,202473781,,2,1
avalanche,1,201909220,,0,1
avenge,1,201117944,,1,2
aver,2,200978355,,0,5
aver,1,200983145,,0,2
average,3,200619762,,1,1
average,2,202452083,,2,1
average,1,202566897,,15,1
avert,2,201976400,,1,1
avert,1,202379475,,5,4
avianise,1,200119240,,0,2
avianize,1,200119240,,0,1
aviate,1,201884470,,0,2
avoid,1,200785083,,25,1
avoid,4,201153560,,1,2
avoid,2,202379475,,22,8
avoid,3,202389517,,18,1
avoid,5,202403814,,0,5
avouch,1,200793109,,0,2
avow,2,200793109,,0,1
avow,1,200978355,,0,4
avulse,1,201974075,,0,1
await,1,200696172,,25,3
awake,1,200018221,,7,2
awaken,2,200018221,,8,4
awaken,1,200018508,,8,1
awaken,3,200711883,,1,1
award,1,202196595,,7,1
award,2,202196975,,2,1
award,3,202471746,,1,1
awe,1,201727949,,1,1
ax,2,200343094,,0,1
ax,1,201219882,,0,2
axe,2,200343094,,0,2
axe,1,201219882,,0,1
azure,1,200276042,,0,1
baa,1,201014741,,0,4
babbitt,1,201234247,,0,1
babble,4,200906431,,0,7
babble,2,201004188,,2,1
babble,1,201031743,,3,1
babble,3,202125223,,0,2
baby,1,202494212,,0,5
baby-sit,1,202382332,,0,1
bach,1,202538234,,0,2
bachelor,1,202538234,,0,1
back,10,200179681,,0,1
back,9,200215611,,0,1
back,8,200545153,,0,1
back,7,201103840,,0,2
back,2,201939033,,6,1
back,4,201939426,,4,1
back,5,202154126,,2,1
back,1,202379968,,7,1
back,3,202481156,,4,2
back,6,202612783,,0,1
backbite,1,200877857,,0,1
backcross,1,201388996,,0,1
backdate,1,202486131,,0,1
backfire,3,200367354,,0,1
backfire,2,202111268,,0,1
backfire,1,202307878,,0,1
background,1,200499816,,0,1
backhand,1,201364126,,0,1
backlash,1,202307878,,0,2
backlog,1,200153300,,0,1
backpack,1,201870184,,0,1
backpedal,3,200665877,,0,1
backpedal,2,201873194,,0,1
backpedal,1,201879852,,0,1
backscatter,1,200320416,,0,1
backslap,1,202303710,,0,1
backslide,1,200197365,,0,2
backspace,1,200972716,,0,1
backstitch,1,201291186,,2,1
backstop,1,201041677,,0,1
backstroke,1,201904936,,0,1
backtrack,1,201946546,,0,1
bacterise,1,200133310,,0,2
bacterize,1,200133310,,0,1
badge,1,201546296,,0,1
badger,2,200742111,,0,1
badger,1,201751079,,2,2
badmouth,1,200820582,,0,1
baffle,3,200227377,,0,1
baffle,1,200602261,,1,7
baffle,2,202482511,,0,8
bag,1,201437910,,1,1
bag,5,201443854,,0,1
bag,4,202226383,,0,2
bag,3,202634816,,0,2
bag,2,202637432,,0,1
bail,5,200170545,,0,1
bail,4,200170670,,0,1
bail,3,200860991,,0,1
bail,2,202227692,,0,1
bail,1,202348769,,0,1
bait,1,200822915,,1,7
bait,3,201079962,,0,1
bait,2,202501106,,0,1
bake,1,200309785,,6,1
bake,3,200529439,,1,2
bake,2,201616456,,1,1
balance,3,201558568,,2,2
balance,2,202199564,,3,1
balance,1,202592539,,25,1
balance,4,202662771,,1,1
bald,1,200121309,,0,1
bale,1,201345935,,0,1
balk,1,202506647,,3,2
Balkanise,1,202395645,,0,2
Balkanize,1,202395645,,2,1
ball,1,201480992,,1,1
ballast,1,200262507,,0,1
balloon,2,200247703,,0,1
balloon,1,201891588,,0,1
ballot,1,202389148,,0,1
ballyhoo,1,200944314,,0,1
ballyrag,1,201729825,,0,5
bamboozle,1,200811913,,0,1
ban,1,200770618,,3,1
ban,2,202419128,,2,1
ban,4,202429152,,0,2
ban,3,202429415,,0,2
band,2,201258813,,0,2
band,1,201265328,,1,1
bandage,2,200080742,,0,1
bandage,1,201264551,,0,2
bandy,3,200787341,,0,1
bandy,2,201103182,,0,1
bandy,1,201111971,,1,1
bang,6,201199151,,0,2
bang,1,201204594,,3,2
bang,3,201205035,,2,2
bang,5,201385612,,0,22
bang,4,202040570,,1,1
bang,2,202124994,,2,1
banish,4,201945373,,1,1
banish,3,202428938,,1,1
banish,1,202429152,,3,1
banish,2,202429415,,1,1
bank,8,200665312,,0,4
bank,7,201197230,,0,1
bank,2,201544330,,1,1
bank,1,201981176,,2,1
bank,6,202243919,,0,2
bank,5,202275478,,0,1
bank,4,202275656,,0,1
bank,3,202275778,,0,1
bankroll,1,202152815,,0,1
bankrupt,1,202251012,,1,1
banquet,2,201149800,,0,2
banquet,1,201150027,,0,2
banter,1,200827583,,1,5
baptise,1,200995014,,0,2
baptize,1,200995014,,8,1
bar,1,200770814,,9,1
bar,4,201303377,,1,1
bar,2,201436092,,5,7
bar,3,202428938,,1,3
barb,2,200497389,,0,1
barb,1,201299648,,0,1
barbarise,2,200129278,,0,2
barbarise,1,200129514,,0,2
barbarize,2,200129278,,0,1
barbarize,1,200129514,,0,1
barbecue,1,200314524,,2,1
barber,1,200041318,,0,1
bard,1,201622401,,0,2
bare,3,200188265,,0,2
bare,2,200922993,,0,4
bare,1,201300495,,1,1
barf,1,200074101,,0,12
bargain,2,200739646,,0,1
bargain,1,202194536,,1,2
barge,2,201893228,,0,1
barge,1,201938488,,2,1
bark,5,200498087,,0,1
bark,1,201014007,,1,1
bark,4,201014156,,0,1
bark,3,201225731,,0,1
bark,2,201225869,,0,1
barnstorm,2,201059804,,0,1
barnstorm,1,201060041,,0,1
baronetise,1,202326937,,0,2
baronetize,1,202326937,,0,1
barrack,3,200822606,,0,4
barrack,2,200830808,,0,4
barrack,1,202572619,,0,1
barrage,1,200835368,,0,1
barrel,1,201460306,,0,1
barricade,3,201092048,,0,1
barricade,2,201092170,,0,1
barricade,1,201436092,,1,1
barricado,1,201092048,,0,2
barter,1,202193948,,0,1
base,1,200616670,,75,2
base,3,201054384,,0,3
base,2,201163872,,0,2
bash,1,201356637,,0,6
basify,1,200256232,,0,4
bask,2,201505391,,2,1
bask,1,201767431,,3,2
basset,1,200413662,,0,1
bastardise,2,200791496,,0,2
bastardise,1,202503973,,0,2
bastardize,2,200791496,,0,1
bastardize,1,202503973,,0,1
baste,1,200311361,,2,1
baste,3,201291953,,0,1
baste,2,201376809,,0,2
bastinado,1,201359387,,0,1
bat,2,200008094,,2,1
bat,5,201372349,,0,1
bat,1,201372585,,11,1
bat,4,201372848,,0,1
bat,3,201372973,,0,1
batch,1,201345808,,0,1
bate,3,200209382,,0,1
bate,2,202034557,,0,1
bate,1,202436148,,0,1
batfowl,1,201438061,,0,1
bath,1,200036666,,0,2
bathe,1,200034368,,5,1
bathe,3,200036666,,0,1
bathe,2,201538464,,2,1
batik,1,200279770,,0,1
batten,2,201267259,,0,1
batten,1,201267392,,0,1
batter,3,200531901,,0,2
batter,2,201376809,,0,3
batter,1,201377098,,3,3
battle,1,201057546,,6,1
baulk,1,202506647,,0,3
bawl,3,200064691,,0,1
bawl,2,201012906,,0,2
bawl,1,201014980,,8,1
bay,2,201014362,,0,1
bay,1,201014484,,1,1
bayonet,1,201194476,,0,1
be,10,202202714,,2,1
be,8,202372475,,86,1
be,4,202526084,,698,2
be,1,202526983,,10720,1
be,11,202536315,,1,1
be,2,202538502,,3033,1
be,7,202542637,,188,5
be,3,202576058,,921,1
be,6,202584716,,270,2
be,9,202616526,,56,2
be,13,202621203,,0,2
be,12,202664364,,0,1
be,5,202669122,,634,1
beach,1,201921013,,0,1
beacon,2,201877235,,0,1
beacon,1,202098467,,0,1
bead,3,201320127,,0,1
bead,2,201622589,,0,1
bead,1,202547324,,0,1
beak,1,201205662,,0,3
beam,1,200028605,,5,1
beam,4,200941023,,1,4
beam,3,201033511,,1,1
beam,6,201776407,,0,2
beam,5,202099492,,0,2
beam,2,202681817,,1,2
bean,1,201360322,,0,1
bear,9,200046227,,1,2
bear,2,200055053,,17,3
bear,13,200057151,,0,2
bear,3,200645847,,13,5
bear,4,201391729,,10,1
bear,12,201557489,,0,3
bear,5,201605202,,6,1
bear,8,202225659,,4,3
bear,6,202235349,,5,1
bear,11,202235744,,0,1
bear,10,202443169,,0,3
bear,1,202552384,,25,1
bear,7,202619614,,4,2
beard,1,202606893,,1,1
beat,23,200073208,,0,3
beat,22,200602261,,0,8
beat,1,201066844,,18,1
beat,21,201069729,,0,5
beat,2,201356759,,9,1
beat,3,201358385,,8,1
beat,20,201358916,,0,1
beat,11,201359042,,1,1
beat,10,201377572,,1,1
beat,5,201578873,,3,1
beat,19,201677785,,0,1
beat,18,201706699,,0,1
beat,17,201825418,,0,2
beat,4,201825934,,4,1
beat,16,201826494,,0,1
beat,9,201888989,,1,1
beat,15,202033908,,0,1
beat,8,202034128,,1,1
beat,7,202101160,,1,1
beat,6,202112435,,2,2
beat,14,202113183,,0,4
beat,13,202497484,,0,1
beat,12,202665612,,0,1
beatify,3,200796008,,0,1
beatify,2,201759504,,0,1
beatify,1,201759760,,0,5
beautify,1,200284091,,1,1
beautify,3,201627899,,0,6
beautify,2,202668163,,0,6
beaver,1,202341926,,0,1
bebop,1,201840880,,0,2
becalm,1,200404456,,0,3
bechance,2,200333524,,0,3
bechance,1,200333881,,0,2
becharm,2,201754132,,0,5
becharm,1,202509452,,0,2
beckon,1,201007887,,9,1
beckon,3,201008116,,0,1
beckon,2,201754678,,1,1
becloud,1,202095814,,0,3
become,1,200144029,,333,1
become,3,202545350,,5,1
become,2,202548361,,222,1
become,4,202644165,,0,1
bed,5,200017552,,0,3
bed,4,201385612,,0,20
bed,3,201457876,,0,1
bed,2,201524197,,0,1
bed,1,202269592,,0,1
bedamn,1,200837155,,1,4
bedaub,1,201213958,,0,1
bedaze,1,202054291,,0,2
bedazzle,1,202100779,,0,2
bedeck,1,201631889,,0,3
bedevil,2,200601611,,0,6
bedevil,1,201750702,,0,3
bedew,1,200207845,,0,1
bedhop,1,202035886,,0,2
bed-hop,1,202035886,,0,1
bedight,1,201631889,,0,2
bedim,2,200303771,,0,2
bedim,1,200303973,,0,3
bedizen,2,200043748,,0,1
bedizen,1,201631163,,0,1
bedraggle,1,200209283,,0,1
beef,1,200880979,,0,4
beep,2,200765390,,0,1
beep,1,202120577,,0,3
beeswax,1,201230837,,0,1
beetle,3,201359287,,0,1
beetle,2,202043806,,0,1
beetle,1,202616236,,0,2
befall,2,200333524,,0,2
befall,1,200333881,,3,1
befit,1,202618724,,2,1
befog,1,202095814,,1,2
befool,2,200827192,,0,4
befool,1,202499600,,0,3
befoul,1,200479060,,0,2
befriend,1,202511720,,1,1
befuddle,1,200601611,,1,4
befuddle,2,201154460,,0,1
beg,1,200734342,,11,1
beg,2,200756356,,5,2
beg,3,202205189,,2,1
beget,1,200052817,,2,1
beggar,2,202250817,,0,1
beggar,1,202626648,,0,1
begild,1,201635002,,0,2
begin,1,200334609,,379,2
begin,3,200337587,,27,1
begin,4,200723123,,9,1
begin,10,201036844,,0,1
begin,9,202451317,,0,1
begin,8,202524134,,0,1
begin,2,202530480,,58,1
begin,7,202530956,,0,1
begin,6,202531337,,0,1
begin,5,202598464,,0,1
begird,1,202627596,,0,3
begrime,1,201491650,,0,3
begrudge,2,201771989,,0,1
begrudge,1,201773928,,0,2
beguile,2,201754132,,1,8
beguile,1,202501464,,1,2
behave,1,200010141,,20,2
behave,2,202443169,,4,1
behave,3,202444690,,1,1
behead,1,201527884,,1,2
behold,1,202068379,,7,1
behoove,1,202588180,,1,1
behove,1,202588180,,0,2
bejewel,1,201630594,,0,1
belabor,2,200800175,,1,1
belabor,3,201357791,,0,2
belabor,1,202342278,,1,1
belabour,3,200800175,,0,2
belabour,2,201357791,,0,1
belabour,1,202342278,,0,2
belay,2,201303103,,0,1
belay,1,201303222,,0,1
belch,1,200003374,,2,3
belch,2,200297847,,0,2
beleaguer,2,201092348,,0,2
beleaguer,1,201751079,,0,5
belie,2,200809453,,0,2
belie,1,202583617,,3,2
believe,1,200660385,,119,1
believe,5,200661155,,2,1
believe,4,200661342,,10,1
believe,2,200666260,,72,2
believe,3,200697189,,37,1
belittle,3,200429256,,0,2
belittle,2,200818376,,0,2
belittle,1,200836072,,0,2
bell,1,201258686,,0,1
bellow,1,201014980,,10,2
bellow,2,201015129,,0,1
belly,1,200249013,,0,1
bellyache,1,200880979,,0,6
belly-flop,1,201905819,,0,1
belly-land,1,201922683,,0,1
bellylaugh,1,200029003,,0,1
belong,1,202235204,,10,1
belong,2,202574255,,9,4
belong,5,202657447,,2,1
belong,3,202657576,,4,1
belong,4,202657728,,3,1
belt,3,201326051,,0,1
belt,2,201374573,,1,1
belt,1,201655288,,1,2
bemire,1,201491650,,0,6
bemoan,1,200881348,,2,4
bemock,1,200821494,,0,2
bemuse,1,201739302,,0,2
bench,2,202079751,,0,1
bench,1,202408602,,3,1
bend,3,201241820,,5,2
bend,6,201242258,,0,2
bend,2,201975059,,11,1
bend,5,201976188,,1,2
bend,1,201977754,,23,1
bend,4,202004057,,3,3
benday,1,201700937,,0,1
benefact,1,202472970,,0,1
benefice,1,202138120,,0,1
beneficiate,1,200561541,,0,1
benefit,1,202224430,,15,3
benefit,2,202224925,,8,1
benficiate,1,200230429,,0,1
benight,3,200303973,,0,2
benight,2,201340397,,0,1
benight,1,201757392,,0,1
benumb,1,202054134,,0,2
bepaint,1,200277924,,0,3
bequeath,1,202164652,,0,1
berate,1,200797691,,2,13
bereave,1,202248274,,0,1
berry,1,201343899,,0,1
berth,3,201266347,,0,2
berth,2,201266528,,0,2
berth,1,202269473,,0,1
beseech,1,200734730,,2,2
beseem,1,202618724,,0,3
beset,2,201091673,,2,1
beset,3,201475122,,0,3
beset,1,201737602,,5,8
beshrew,1,200837155,,0,2
besiege,3,200752454,,0,1
besiege,1,201092348,,2,1
besiege,2,201746007,,0,1
besmear,1,201213958,,0,2
besmirch,1,200818976,,2,9
besmirch,2,201214731,,1,2
besot,1,202054479,,0,1
bespangle,2,201337358,,0,1
bespangle,1,201621992,,0,2
bespatter,1,201496132,,0,2
bespeak,2,200727992,,0,2
bespeak,1,200891089,,1,1
bespeckle,1,201495813,,0,2
bespot,1,201235428,,0,1
besprinkle,1,200221082,,0,3
best,1,201074171,,1,4
bestialise,1,200398058,,0,2
bestialize,1,200398058,,0,1
bestir,1,202024612,,0,1
bestow,1,202197925,,4,2
bestow,2,202198289,,1,1
bestow,3,202257242,,0,3
bestrew,1,201338245,,0,1
bestride,1,201867456,,0,7
bet,3,200689300,,0,2
bet,1,200888460,,19,1
bet,2,201120124,,0,1
bethink,2,200660232,,1,1
bethink,1,202104754,,3,1
betide,1,200333881,,0,3
betoken,2,200842964,,0,7
betoken,1,200891089,,0,2
betray,5,200814610,,1,3
betray,6,200826744,,0,2
betray,1,200905553,,8,1
betray,3,201746955,,2,2
betray,2,202462107,,3,1
betray,4,202499754,,1,4
betroth,1,200857187,,0,1
better,3,200197826,,1,1
better,2,200198579,,1,1
better,1,201071705,,1,1
bevel,1,201540387,,4,1
bewail,1,200881348,,1,3
beware,1,200700666,,2,1
bewhisker,1,202264717,,0,1
bewilder,1,200602261,,2,10
bewilder,2,201739302,,1,1
bewitch,3,200751320,,0,2
bewitch,2,200751854,,0,5
bewitch,1,201754132,,1,11
bewray,1,200905553,,0,2
bias,2,200657581,,0,1
bias,1,201051176,,0,1
bib,1,201136014,,0,2
bicker,1,200748459,,1,4
bicycle,1,201879500,,0,1
bid,3,200734730,,3,1
bid,6,200767907,,1,2
bid,2,200873231,,3,2
bid,5,202175766,,1,1
bid,1,202232229,,6,2
bid,4,202233657,,1,1
bide,1,202558733,,1,1
biff,1,201375413,,0,3
bifurcate,2,200319482,,0,1
bifurcate,1,202638897,,0,1
bight,1,201303003,,0,1
bike,1,201879500,,0,3
bilge,2,200249425,,0,1
bilge,1,200249999,,0,1
bilk,4,202015671,,0,3
bilk,3,202246645,,0,1
bilk,2,202482511,,0,9
bilk,1,202496423,,1,1
bill,2,200945102,,1,1
bill,3,200959615,,0,2
bill,1,202253221,,2,2
billet,1,202574033,,0,2
billow,4,200247703,,0,3
billow,3,201982962,,0,1
billow,1,201983178,,1,1
billow,2,201983483,,0,1
bin,1,201450912,,0,1
bind,10,200072350,,0,2
bind,7,200551780,,1,1
bind,6,200855820,,1,2
bind,9,201247215,,0,2
bind,5,201248670,,1,3
bind,3,201264264,,4,1
bind,4,201264551,,3,1
bind,8,201296271,,0,1
bind,1,201316841,,8,4
bind,2,202462804,,4,1
binge,1,201156771,,0,13
bioassay,1,200672001,,0,1
birch,1,201371415,,0,1
bird,1,201104601,,0,1
birdie,1,201554786,,5,1
birdlime,1,202024061,,0,1
birdnest,1,201343042,,0,1
bird-nest,1,201343042,,0,2
birdwatch,1,201104601,,0,2
birl,2,201989762,,0,2
birl,1,201989983,,0,1
birle,1,201989983,,0,2
birr,1,202125888,,0,5
birth,1,200055053,,0,4
bisect,1,201507967,,0,1
bitch,1,200877857,,0,2
bite,3,201400230,,1,1
bite,4,201404206,,0,2
bite,1,201404753,,12,1
bite,2,202059143,,2,1
bitt,1,201248311,,0,1
bitter,1,202132839,,0,1
bituminise,1,200503699,,0,2
bituminize,1,200503699,,0,1
bivouac,1,202574843,,0,4
blab,1,200906431,,1,5
blab,2,201003342,,0,10
blabber,1,201003342,,0,13
black,1,200271634,,0,5
blackball,2,202399321,,0,2
blackball,1,202429152,,0,7
blackberry,1,201342886,,0,1
blacken,1,200271634,,2,1
blacken,2,200367771,,0,2
blackguard,2,200817784,,0,3
blackguard,1,200824293,,0,4
blackjack,1,202504193,,0,2
blacklead,1,201558915,,0,1
blackleg,1,202340036,,0,3
blacklist,1,202399033,,0,1
blackmail,2,202176859,,0,1
blackmail,1,202504193,,0,1
blacktop,1,201228444,,0,1
blackwash,2,200272787,,0,1
blackwash,1,200819796,,0,1
blame,3,200703921,,4,1
blame,1,200815162,,12,1
blame,2,200815360,,9,1
blanch,1,200100844,,1,2
blanch,2,200312259,,0,1
blanco,1,200271544,,0,1
blandish,1,200850802,,0,2
blank,1,202377771,,0,1
blanket,1,201319043,,1,1
blanket,2,202668623,,0,1
blare,1,202119881,,1,2
blare,2,202120577,,0,2
blarney,1,200743359,,0,4
blaspheme,2,200788148,,0,1
blaspheme,1,200836766,,1,3
blast,3,201100696,,1,1
blast,2,201361232,,2,4
blast,1,202119881,,3,1
blat,1,201014741,,0,3
blate,1,201014741,,0,2
blather,1,201004188,,0,2
blaze,5,200891835,,0,1
blaze,2,201099860,,3,2
blaze,4,201956991,,0,1
blaze,3,202682515,,0,1
blaze,1,202682691,,5,1
blazon,1,201636080,,0,2
bleach,2,200270459,,0,1
bleach,1,200270816,,1,1
blear,1,200303176,,0,2
bleat,2,201014741,,1,1
bleat,1,201014903,,1,1
bleed,1,200072626,,10,2
bleed,2,200083641,,2,1
bleed,5,200436175,,0,1
bleed,4,202002340,,0,2
bleed,3,202292342,,0,1
bleep,1,202124472,,0,1
blemish,3,200254284,,0,2
blemish,2,201495664,,0,1
blemish,1,201507055,,0,3
blench,1,200100844,,0,3
blend,3,200382880,,0,1
blend,1,201420891,,7,1
blend,2,202619202,,1,1
bless,1,200837684,,4,1
bless,4,200837881,,0,2
bless,3,200838399,,1,1
bless,2,202198672,,1,1
blether,1,201004188,,0,4
blight,1,202689217,,1,1
blind,3,200302406,,0,1
blind,2,202106187,,2,1
blind,1,202106353,,3,1
blindfold,1,201298394,,0,1
blindside,2,201085601,,0,1
blindside,1,202519907,,0,1
blink,1,200007638,,11,1
blink,2,200008334,,2,2
blink,3,202097924,,0,2
blinker,1,201298286,,0,1
blister,1,200368098,,2,1
blister,3,200368284,,0,1
blister,2,200835521,,0,1
blither,1,201004188,,0,5
blitz,1,201091210,,0,1
blitzkrieg,1,201058508,,0,1
bloat,1,200350614,,1,1
bloat,2,200350769,,0,1
blob,1,201489655,,0,3
block,16,200260507,,0,2
block,15,200464075,,0,1
block,14,200464221,,0,1
block,13,200589249,,0,2
block,4,201023251,,1,2
block,12,201111735,,0,2
block,11,201181014,,0,1
block,10,201434634,,0,6
block,1,201436092,,7,2
block,9,201437387,,0,4
block,8,201489149,,0,1
block,7,202083632,,0,2
block,6,202135511,,0,1
block,5,202370865,,0,1
block,2,202481538,,3,3
block,3,202484073,,1,3
blockade,4,201091819,,0,1
blockade,3,201091934,,0,1
blockade,2,201436092,,0,3
blockade,1,202481538,,0,2
blood,1,201196061,,0,1
bloody,1,200220554,,0,1
bloom,1,200285185,,11,1
blossom,2,200284700,,2,1
blossom,1,200285185,,3,2
blot,2,201489655,,0,4
blot,1,201496431,,0,1
blotch,1,201647702,,0,3
bloviate,1,200801888,,0,1
blow,1,200006911,,6,1
blow,3,200033713,,3,1
blow,22,200300379,,0,1
blow,21,200422916,,0,3
blow,6,200463940,,1,1
blow,20,200754112,,0,1
blow,19,200853748,,0,7
blow,18,200904241,,0,1
blow,17,201502436,,0,1
blow,16,201795510,,0,3
blow,4,201847240,,2,4
blow,15,202010170,,0,1
blow,14,202041026,,0,1
blow,13,202041440,,0,1
blow,12,202055977,,0,2
blow,11,202073872,,0,1
blow,5,202074022,,1,1
blow,10,202115742,,0,1
blow,9,202200679,,0,1
blow,8,202202819,,0,2
blow,7,202452440,,0,6
blow,2,202687138,,5,1
blow-dry,1,200211755,,0,1
blub,1,200065103,,0,4
blubber,1,200065103,,1,3
blubber,2,200912685,,0,1
bludgeon,2,201383214,,0,2
bludgeon,1,202430723,,0,1
blue,1,200507875,,0,1
blue-pencil,1,200193870,,0,2
blueprint,1,201635483,,0,1
bluff,2,200810594,,0,1
bluff,1,201042500,,0,1
blunder,3,200949804,,0,4
blunder,2,201993150,,0,2
blunder,1,202490370,,1,2
blunt,5,200185398,,0,2
blunt,4,200220340,,0,1
blunt,1,200220446,,1,1
blunt,3,201208759,,0,2
blunt,2,202054134,,0,3
blur,6,200301277,,0,1
blur,5,200303176,,0,1
blur,3,200600376,,1,2
blur,4,201214058,,0,2
blur,1,202096065,,2,3
blur,2,202099732,,1,1
blurt,1,200949804,,1,2
blush,1,200100542,,9,1
blush,2,200280115,,0,1
bluster,3,200012122,,0,2
bluster,2,200853748,,1,8
bluster,1,202688259,,1,1
board,4,201140779,,0,1
board,3,201141000,,0,1
board,1,201960176,,5,1
board,2,202577668,,2,1
boast,1,200853748,,7,1
boast,2,202553172,,6,3
boat,1,201888016,,0,1
boat-race,1,201052353,,0,1
bob,5,200037868,,0,1
bob,4,200869706,,0,2
bob,3,201513156,,0,3
bob,1,201811464,,6,1
bob,2,201883188,,0,2
bobble,1,202452440,,0,18
bobsled,1,201883188,,0,1
bode,1,200842964,,1,1
body,1,202617745,,0,1
bodypaint,1,201633536,,0,1
bog,2,200352512,,0,2
bog,1,200352686,,1,2
bogey,1,201555175,,2,1
boggle,3,200702155,,0,2
boggle,1,201854977,,1,1
boggle,2,202561843,,0,1
boil,2,200317835,,4,1
boil,3,200363255,,3,1
boil,1,200363608,,6,1
boil,5,201716662,,0,2
boil,4,201831233,,0,2
boldface,1,201699791,,0,1
bollix,1,202452440,,0,14
bollocks,1,202452440,,0,16
bolshevise,1,200397113,,0,4
bolshevize,1,200397113,,0,3
bolster,1,200215876,,3,1
bolster,3,200311195,,0,2
bolster,2,201182354,,0,1
bolt,7,200423926,,0,1
bolt,6,201137833,,0,2
bolt,3,201166175,,1,1
bolt,2,201309123,,2,1
bolt,1,201908553,,2,1
bolt,5,201953145,,0,3
bolt,4,202015113,,0,2
bomb,1,201096712,,3,2
bomb,2,202448383,,0,3
bombard,2,201096712,,0,1
bombard,1,201465626,,0,2
bombilate,1,202119511,,0,3
bombinate,1,202119511,,0,2
bond,1,201316841,,1,3
bond,4,201563135,,0,1
bond,3,202284301,,0,1
bond,2,202462804,,0,4
bonderise,1,201228311,,0,2
bonderize,1,201228311,,0,1
bone,2,200190611,,0,1
bone,1,200585968,,0,9
bong,1,202121804,,0,1
bonk,2,201356637,,0,5
bonk,1,201385612,,0,24
bonnet,1,200045993,,0,1
boo,1,200834032,,1,1
boob,1,202490370,,0,3
book,3,200656000,,61,1
book,1,202423492,,243,1
book,2,202423676,,125,3
book,4,202522958,,0,1
boom,5,200300610,,0,1
boom,2,201361232,,1,3
boom,4,202112267,,0,1
boom,1,202124811,,5,1
boom,3,202688432,,0,2
boomerang,1,201947730,,2,1
boondoggle,1,202373795,,0,1
boost,2,200301101,,2,1
boost,4,200483642,,1,1
boost,5,201473730,,0,1
boost,1,201918033,,3,3
boost,3,202479351,,1,3
boot,2,200095603,,0,1
boot,1,201332487,,0,1
bootleg,2,201579961,,0,1
bootleg,1,202177141,,0,1
bootlick,1,200851535,,0,4
bootstrap,1,202476594,,0,1
booze,1,201135199,,0,2
bop,2,201356637,,0,2
bop,1,201840880,,0,1
border,5,201425369,,0,1
border,1,201425761,,3,3
