cultu,cultu,series of cultu,11984637::Biomass from a Coke-Oven Wastewater Treatment
tank,tank,"After 2 months in batch culture, biomass from the equalization tank (with or without inhibitor supplement, as shown in Table 4) showed no decrease in either nitrite or ammonium concentration, and no CO2 production was detected.",11984637::Biomass from a Coke-Oven Wastewater Treatment
f:1:wall:0:support:0:medium,support media and side wall of the f,"After 1 year, biofilms, pinkish in color, had developed on the support media and side wall of the f","11984637::55 C. Mesophilic AAAO activities, however, were evident in both batch and continuous cultures, whereby ammonium was consumed concurrently with a decrease of nitrite, giving a ratio of 1:1"
test:0:strip,test strips,"During the initial enrichment stage, namely; the primary serum bottled cultures, nitrite and ammonium were assayed semiquantitatively, using Merckoquant analytical test strips (Merck Pty. Ltd., Australia).",11984637::Analysis Methods
ammonium:0:nitrite:1:test:0:strip:2:measuring,Nitrite and ammonium test strips had a measuring,Nitrite and ammonium test strips had a measuring,11984637::Analysis Methods
culture,cultures,"During the initial enrichment stage, namely; the primary serum bottled cultures, nitrite and ammonium were assayed semiquantitatively, using Merckoquant analytical test strips (Merck Pty. Ltd., Australia).",11984637::Analysis Methods
ammonium:0:nitrite:1:test:0:strip,Nitrite and ammonium test strips,Nitrite and ammonium test strips had a measuring,11984637::Analysis Methods
enrichment,enrichment,"During the initial enrichment stage, namely; the primary serum bottled cultures, nitrite and ammonium were assayed semiquantitatively, using Merckoquant analytical test strips (Merck Pty. Ltd., Australia).",11984637::Analysis Methods
test,test,"During the initial enrichment stage, namely; the primary serum bottled cultures, nitrite and ammonium were assayed semiquantitatively, using Merckoquant analytical test strips (Merck Pty. Ltd., Australia).",11984637::Analysis Methods
enrichment:0:stage,enrichment stage,"During the initial enrichment stage, namely; the primary serum bottled cultures, nitrite and ammonium were assayed semiquantitatively, using Merckoquant analytical test strips (Merck Pty. Ltd., Australia).",11984637::Analysis Methods
primary:0:serum,primary serum,"During the initial enrichment stage, namely; the primary serum bottled cultures, nitrite and ammonium were assayed semiquantitatively, using Merckoquant analytical test strips (Merck Pty. Ltd., Australia).",11984637::Analysis Methods
strip,strips,"During the initial enrichment stage, namely; the primary serum bottled cultures, nitrite and ammonium were assayed semiquantitatively, using Merckoquant analytical test strips (Merck Pty. Ltd., Australia).",11984637::Analysis Methods
measuring,measuring,Nitrite and ammonium test strips had a measuring,11984637::Analysis Methods
analytical:1:test:0:strip,analytical test strips,"During the initial enrichment stage, namely; the primary serum bottled cultures, nitrite and ammonium were assayed semiquantitatively, using Merckoquant analytical test strips (Merck Pty. Ltd., Australia).",11984637::Analysis Methods
ph:0:7.0:2:mm:1:HEPES:0:buffer,3 mM HEPES buffer (pH 7.0,"For standard chemical fixation, samples were fixed in 3% glutaraldehyde in 3 mM HEPES buffer (pH 7.0) for 1 h, and then enrobed in agarose.",11984637::Electron Microscopy
chemical,chemical,"For standard chemical fixation, samples were fixed in 3% glutaraldehyde in 3 mM HEPES buffer (pH 7.0) for 1 h, and then enrobed in agarose.",11984637::Electron Microscopy
w:0:v:1:Os:0:tetroxide,w/v) osmium tetroxide,"Subsequently, the samples were washed in HEPES buffer prior to being postfixed in 1% (w/v) osmium tetroxide for 1.5",11984637::Electron Microscopy
positive:0:negative:1:NH4:0:gradient,less negative or even positive gradient in NH4,"decreased in a lesser amount or increased, shown by a less negative or even positive gradient in NH4 + concentration between two time points",11984637::NH4
removal,removal,"When the culture was starved for NO2 ), it would probably have to take some time for ammonium removal to occur",11984637::NH4
culture,culture,"When the culture was starved for NO2 ), it would probably have to take some time for ammonium removal to occur",11984637::NH4
concentration,concentration,"decreased in a lesser amount or increased, shown by a less negative or even positive gradient in NH4 + concentration between two time points",11984637::NH4
occur:2:ammonium:0:removal:1:time,to take some time for ammonium removal to occur,"When the culture was starved for NO2 ), it would probably have to take some time for ammonium removal to occur",11984637::NH4
gradient,gradient,"decreased in a lesser amount or increased, shown by a less negative or even positive gradient in NH4 + concentration between two time points",11984637::NH4
catalytic:0:domain,catalytic domain,Crystal structure of the catalytic domain of a human thioredoxin-like protein Implications for substrate specificity and a novel regulation mechanism,11985582::title
substrate:0:specificity,substrate specificity,Crystal structure of the catalytic domain of a human thioredoxin-like protein Implications for substrate specificity and a novel regulation mechanism,11985582::title
domain,domain,Crystal structure of the catalytic domain of a human thioredoxin-like protein Implications for substrate specificity and a novel regulation mechanism,11985582::title
structure,structure,Crystal structure of the catalytic domain of a human thioredoxin-like protein Implications for substrate specificity and a novel regulation mechanism,11985582::title
mechanism,mechanism,Crystal structure of the catalytic domain of a human thioredoxin-like protein Implications for substrate specificity and a novel regulation mechanism,11985582::title
substrate,substrate,Crystal structure of the catalytic domain of a human thioredoxin-like protein Implications for substrate specificity and a novel regulation mechanism,11985582::title
novel:0:regulation,novel regulation,Crystal structure of the catalytic domain of a human thioredoxin-like protein Implications for substrate specificity and a novel regulation mechanism,11985582::title
protein,protein,Crystal structure of the catalytic domain of a human thioredoxin-like protein Implications for substrate specificity and a novel regulation mechanism,11985582::title
crystal:0:structure,Crystal structure,Crystal structure of the catalytic domain of a human thioredoxin-like protein Implications for substrate specificity and a novel regulation mechanism,11985582::title
thioredoxin,thioredoxin,Crystal structure of the catalytic domain of a human thioredoxin-like protein Implications for substrate specificity and a novel regulation mechanism,11985582::title
crystal,Crystal,Crystal structure of the catalytic domain of a human thioredoxin-like protein Implications for substrate specificity and a novel regulation mechanism,11985582::title
biochemical:0:process,biochemical processes,Thioredoxin is a ubiquitous dithiol oxidoreductase found in many organisms and involved in numerous biochemical processes,"11985582::Chinese Academy of Medical Sciences, National Center of Human Genome Research, Beijing, China"
different:1:development:0:stage,different development stages,Human thioredoxin-like protein (hTRXL) is differentially expressed at different development stages of human fetal cerebrumandbelongs,"11985582::Chinese Academy of Medical Sciences, National Center of Human Genome Research, Beijing, China"
human:1:fetal:0:cerebrumandbelong,human fetal cerebrumandbelongs,Human thioredoxin-like protein (hTRXL) is differentially expressed at different development stages of human fetal cerebrumandbelongs,"11985582::Chinese Academy of Medical Sciences, National Center of Human Genome Research, Beijing, China"
stage,stages,Human thioredoxin-like protein (hTRXL) is differentially expressed at different development stages of human fetal cerebrumandbelongs,"11985582::Chinese Academy of Medical Sciences, National Center of Human Genome Research, Beijing, China"
development:0:stage,development stages,Human thioredoxin-like protein (hTRXL) is differentially expressed at different development stages of human fetal cerebrumandbelongs,"11985582::Chinese Academy of Medical Sciences, National Center of Human Genome Research, Beijing, China"
process,processes,Thioredoxin is a ubiquitous dithiol oxidoreductase found in many organisms and involved in numerous biochemical processes,"11985582::Chinese Academy of Medical Sciences, National Center of Human Genome Research, Beijing, China"
organism,organisms,Thioredoxin is a ubiquitous dithiol oxidoreductase found in many organisms and involved in numerous biochemical processes,"11985582::Chinese Academy of Medical Sciences, National Center of Human Genome Research, Beijing, China"
agarose:0:gel,agarose gel,Total Poly(A)+ RNA from 13- and 33-week-old human fetal cerebrum (Biochain) was electrophoresed in a 1% agarose gel containing 0.66 M formaldehyde and was blotted onto a Hybond-N+ nylon membrane filter (Amersham).,11985582::Northern blot analysis
adult,adult,The blotted filter and the human adult mu,11985582::Northern blot analysis
amersham:3:hybond:2:nylon:1:membrane:0:filter,Hybond-N+ nylon membrane filter (Amersham,Total Poly(A)+ RNA from 13- and 33-week-old human fetal cerebrum (Biochain) was electrophoresed in a 1% agarose gel containing 0.66 M formaldehyde and was blotted onto a Hybond-N+ nylon membrane filter (Amersham).,11985582::Northern blot analysis
nylon,nylon,Total Poly(A)+ RNA from 13- and 33-week-old human fetal cerebrum (Biochain) was electrophoresed in a 1% agarose gel containing 0.66 M formaldehyde and was blotted onto a Hybond-N+ nylon membrane filter (Amersham).,11985582::Northern blot analysis
hybond:2:nylon:1:membrane:0:filter,Hybond-N+ nylon membrane filter,Total Poly(A)+ RNA from 13- and 33-week-old human fetal cerebrum (Biochain) was electrophoresed in a 1% agarose gel containing 0.66 M formaldehyde and was blotted onto a Hybond-N+ nylon membrane filter (Amersham).,11985582::Northern blot analysis
blotted:0:filter,blotted filter,The blotted filter and the human adult mu,11985582::Northern blot analysis
human:1:fetal:0:cerebrum,human fetal cerebrum,Total Poly(A)+ RNA from 13- and 33-week-old human fetal cerebrum (Biochain) was electrophoresed in a 1% agarose gel containing 0.66 M formaldehyde and was blotted onto a Hybond-N+ nylon membrane filter (Amersham).,11985582::Northern blot analysis
